Item,Unidad de negocio,Descripción Item,Fecha,UM,Tipo de Ítem,Grupo Inventario,Entradas Últ. 12 Meses,Salidas Últ. 12 Meses,Entradas Últ. 24 Meses,Salidas Últ. 24 Meses,"Entradas entre
12 y 24 Meses","Salidas entre
12 y 24 Meses",Entrada 12 meses y saldo,% entrada 12 meses / Saldo,Saldo,Valor STD (COP$),Valor Real (COP$),Cant. Backlog,Valor Backlog (R$),"Backlog ajustado cant.
(de acuerdo a inventario existente","Backlog ajustado valor
(de acuerdo a inventario existente",Cantidad en contratos,Inventario cubierto por contratos COP$,Total inventario no comprometido después de backlog,Total inventario no comprometido después de backlog y contratos,Agotamiento,Cant. Comprometida,Nuevo agotamiento,%,Categoría Provisión de Inventario,Valor Provisión
44009949-M,TL,Producto 44009949-M,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,106659.72,106659.72,0,0.0,0.0,0.0,,0,106659.72,106659.72,999.9,0.0,999.9,0.0,Muestra,0.0
50502274,TL,Producto 50502274,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,4000.0,529.0,4450.0,2929.0,450.0,2400.0,,1.1173184357541899,3580,39959916.1808,39959916.1808,3000,33485963.28,3000.0,33485963.28,,0,6473952.900799997,6473952.900799997,13.2,3000.0,1.1568998109640831,0.9857541899441341,Regular,0.0
506014245-M,TL,Producto 506014245-M,2025-08-31,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12,330989.14,330989.14,0,0.0,0.0,0.0,,0,330989.14,330989.14,999.9,0.0,999.9,0.0,Muestra,0.0
50603745,TL,Producto 50603745,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,533.0,0.0,533.0,0.0,0.0,402.0,0.0,402,12197720.3398,12197720.3398,0,0.0,0.0,0.0,,0,12197720.3398,12197720.3398,9.1,0.0,0.0,1.3258706467661692,Regular,0.0
50603760,TL,Producto 50603760,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,1040.0,684.0,1140.0,784.0,100.0,100.0,,2.9213483146067416,356,12834496.1794,12834496.1794,200,7210391.112,200.0,7210391.112022473,,0,5624105.067377528,5624105.067377528,2.7,200.0,0.0,2.4831460674157304,Regular,0.0
509PCS02,TL,Producto 509PCS02,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,2.0,0.0,5.0,0.0,3.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
509PFCS68,TL,Producto 509PFCS68,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,2.0,0.0,5.0,0.0,3.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
515SRR1503-1,TL,Producto 515SRR1503-1,2025-08-31,UN,Materia Prima,COMPONENTES,2589.0,2589.0,2589.0,2589.0,0.0,0.0,-2589.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
521PN10,TL,Producto 521PN10,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,500.0,250.0,500.0,250.0,,0.0,252,242767.7608,242767.7608,0,0.0,0.0,0.0,,0,242767.7608,242767.7608,999.9,0.0,999.9,0.0,C,121383.8804
521PN11,TL,Producto 521PN11,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,500.0,250.0,500.0,250.0,,0.0,340,363937.5504,363937.5504,0,0.0,0.0,0.0,,0,363937.5504,363937.5504,999.9,0.0,999.9,0.0,C,181968.7752
521PN12,TL,Producto 521PN12,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,53114.0,75984.0,69122.0,91974.0,16008.0,15990.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
521PN13,TL,Producto 521PN13,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,53114.0,75962.0,69122.0,91974.0,16008.0,16012.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
521PN14,TL,Producto 521PN14,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,2.0,0.0,2.0,0.0,0.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
522COX108,PR,Producto 522COX108,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,5081.0,4263.0,5081.0,4263.0,0.0,0.0,-2344.0,1.856412130069419,2737,1018718.5162,1018718.5162,0,0.0,0.0,0.0,,0,1018718.5162,1018718.5162,7.7,0.0,0.0,1.5575447570332481,Regular,0.0
522COX110,PR,Producto 522COX110,2025-08-31,UN,Materia Prima,COMPONENTES,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,1000,428882.28,428882.28,0,0.0,0.0,0.0,,0,428882.28,428882.28,0.0,0.0,999.9,0.0,Regular,0.0
522COX111,PR,Producto 522COX111,2025-08-31,UN,Materia Prima,COMPONENTES,3000.0,1436.0,3000.0,1436.0,0.0,0.0,-1436.0,1.918158567774936,1564,819832.2998,819832.2998,0,0.0,0.0,0.0,,0,819832.2998,819832.2998,13.1,0.0,1.0696378830083566,0.9181585677749361,Regular,0.0
522COX112,PR,Producto 522COX112,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,2000.0,180.0,2000.0,2180.0,0.0,2000.0,-180.0,1.098901098901099,1820,1040754.3328,1040754.3328,0,0.0,0.0,0.0,,0,1040754.3328,1040754.3328,121.3,0.0,109.33333333333333,0.09890109890109888,Regular,0.0
522COX114,PR,Producto 522COX114,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,700.0,700.0,700.0,1110.0,0.0,410.0,-700.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
522COX117,PR,Producto 522COX117,2025-08-31,UN,Materia Prima,COMPONENTES,700.0,700.0,700.0,700.0,0.0,0.0,-700.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
523ARL42,TL,Producto 523ARL42,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,2500,267881.875,267881.875,0,0.0,0.0,0.0,,0,267881.875,267881.875,999.9,0.0,999.9,0.0,D,267881.875
527PN05,TL,Producto 527PN05,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,11150.0,13160.0,23308.0,25584.0,12158.0,12424.0,,13.273809523809524,840,707165.3232,707165.3232,0,0.0,0.0,0.0,,0,707165.3232,707165.3232,0.0,840.0,0.0,15.666666666666666,Regular,0.0
527PN06,TL,Producto 527PN06,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,13150.0,13160.0,25308.0,25581.0,12158.0,12421.0,,38.56304985337243,341,323048.8188,323048.8188,0,0.0,0.0,0.0,,0,323048.8188,323048.8188,0.0,341.0,0.0,38.592375366568916,Regular,0.0
527PN07,TL,Producto 527PN07,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,67000.0,48514.0,67008.0,48527.0,8.0,13.0,,3.6229924836424594,18493,13768449.7843,13768449.7843,0,0.0,0.0,0.0,,0,13768449.7843,13768449.7843,4.6,0.0,0.0,2.623371005245228,Regular,0.0
527PN08,TL,Producto 527PN08,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,67000.0,48513.0,67008.0,48529.0,8.0,16.0,,3.623580313683072,18490,14456540.9223,14456540.9223,0,0.0,0.0,0.0,,0,14456540.9223,14456540.9223,4.6,0.0,0.0,2.6237425635478635,Regular,0.0
527PN09,TL,Producto 527PN09,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,3.0,0.0,3.0,2506.0,0.0,2506,3079453.7187,3079453.7187,0,0.0,0.0,0.0,,0,3079453.7187,3079453.7187,999.9,0.0,999.9,0.0,C,1539726.85935
527TPA12,TL,Producto 527TPA12,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,2.0,0.0,5.0,0.0,3.0,2504.0,0.0,2504,1471475.575,1471475.575,0,0.0,0.0,0.0,,0,1471475.575,1471475.575,999.9,0.0,999.9,0.0007987220447284171,B,441442.6725
527TUB13,TL,Producto 527TUB13,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,49872.0,49872.0,57504.0,57504.0,7632.0,7632.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
530CNP12,TR,Producto 530CNP12,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,44.0,0.0,44.0,0.0,,0.0,44,172784.9002,172784.9002,0,0.0,0.0,0.0,,0,172784.9002,172784.9002,999.9,0.0,999.9,0.0,D,172784.9002
530LV25,TR,Producto 530LV25,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,20.0,20.0,20.0,20.0,0.0,0.0,-20.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
533PFCS352,TL,Producto 533PFCS352,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,2500,1339409.3,1339409.3,0,0.0,0.0,0.0,,0,1339409.3,1339409.3,999.9,0.0,999.9,0.0,D,1339409.3
535AD50419,PR,Producto 535AD50419,2025-08-31,KG,Acabados,PRODUCTOS TERMINADOS,960.0,831.4,1760.0,1311.4,800.0,480.0000000000001,,1.0338143441740253,928.6,27954089.4665,27954089.4665,0,0.0,0.0,0.0,,0,27954089.4665,27954089.4665,13.4,0.0,1.4029348087563154,0.8953262976523799,Regular,0.0
535AD50420,PR,Producto 535AD50420,2025-08-31,KG,Acabados,PRODUCTOS TERMINADOS,2240.0,1140.0,2720.0,1844.0,480.0,704.0,,1.6519174041297935,1356,43599345.7702,43599345.7702,0,0.0,0.0,0.0,,0,43599345.7702,43599345.7702,14.3,0.0,2.2736842105263158,0.8407079646017699,Regular,0.0
547SUB02-N,TL,Producto 547SUB02-N,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,3470.0,5876.0,15370.0,20370.0,11900.0,14494.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
557PO50001,PR,Producto 557PO50001,2025-08-31,KG,Materia Prima,MATERIAL SECUNDARIO,900.0,325.0,900.0,325.0,0.0,0.0,-225.0,1.3333333333333333,675,9807335.1383,9807335.1383,0,0.0,0.0,0.0,,0,9807335.1383,9807335.1383,24.9,0.0,12.923076923076923,0.4814814814814815,Regular,0.0
557PO50002,PR,Producto 557PO50002,2025-08-31,KG,Materia Prima,MATERIAL SECUNDARIO,3000.0,2025.0,3000.0,3825.0,0.0,1800.0,-400.0,1.1538461538461537,2600,32714395.558,32714395.558,0,0.0,0.0,0.0,,0,32714395.558,32714395.558,15.4,0.0,3.4074074074074074,0.7788461538461539,Regular,0.0
557PO50003,PR,Producto 557PO50003,2025-08-31,KG,Materia Prima,MATERIAL SECUNDARIO,1500.0,175.0,1500.0,425.0,0.0,250.0,-150.0,1.1111111111111112,1350,16732657.5525,16732657.5525,0,0.0,0.0,0.0,,0,16732657.5525,16732657.5525,92.6,0.0,80.57142857142857,0.12962962962962965,Regular,0.0
5600073G,NB,Producto 5600073G,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2,3435044.67,3435044.67,0,0.0,0.0,0.0,,0,3435044.67,3435044.67,0.0,0.0,999.9,0.0,Regular,0.0
560CJG65,TL,Producto 560CJG65,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,450.0,450.0,450.0,450.0,0.0,0.0,-450.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
560GAC75,TR,Producto 560GAC75,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,568133.86,568133.86,0,0.0,0.0,0.0,,0,568133.86,568133.86,999.9,0.0,999.9,0.0,D,568133.86
560GAC95,TR,Producto 560GAC95,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,39.0,39.0,39.0,39.0,0.0,0.0,-39.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
560SUBPCOR01,TL,Producto 560SUBPCOR01,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,250.0,250.0,250.0,250.0,0.0,0.0,-250.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
5805601-M,TL,Producto 5805601-M,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,6.0,0.0,6.0,0.0,,0.0,6,1922237.32,1922237.32,0,0.0,0.0,0.0,,0,1922237.32,1922237.32,999.9,0.0,999.9,0.0,Muestra,0.0
5805602-018750-M,TL,Producto 5805602-018750-M,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,6.0,0.0,6.0,0.0,,0.0,6,89353.99,89353.99,0,0.0,0.0,0.0,,0,89353.99,89353.99,999.9,0.0,999.9,0.0,Muestra,0.0
5805650A-05-01-M,TL,Producto 5805650A-05-01-M,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,3.0,0.0,3.0,0.0,,0.0,3,91606.62,91606.62,0,0.0,0.0,0.0,,0,91606.62,91606.62,999.9,0.0,999.9,0.0,Muestra,0.0
5805665-M,TL,Producto 5805665-M,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,2.0,0.0,2.0,0.0,,0.0,2,62322.55,62322.55,0,0.0,0.0,0.0,,0,62322.55,62322.55,999.9,0.0,999.9,0.0,Muestra,0.0
5805668-40-M,TL,Producto 5805668-40-M,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,4.0,0.0,4.0,0.0,,0.0,4,316868.8,316868.8,0,0.0,0.0,0.0,,0,316868.8,316868.8,999.9,0.0,999.9,0.0,Muestra,0.0
5810924-M,TL,Producto 5810924-M,2025-08-31,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1,70832.45,70832.45,0,0.0,0.0,0.0,,0,70832.45,70832.45,999.9,0.0,999.9,0.0,Muestra,0.0
58800614,TR,Producto 58800614,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,4.0,18.0,14.0,18.0,10.0,,0.0,4,171762.765,171762.765,0,0.0,0.0,0.0,,0,171762.765,171762.765,12.0,0.0,0.0,1.0,Regular,0.0
58801190-A,TL,Producto 58801190-A,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,11.0,11.0,11.0,11.0,0.0,0.0,-11.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
70225,TL,Producto 70225,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,100.0,100.0,100.0,100.0,0.0,0.0,-100.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
8003092,TL,Producto 8003092,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,170,12909359.1203,12909359.1203,0,0.0,0.0,0.0,,0,12909359.1203,12909359.1203,999.9,0.0,999.9,0.0,D,12909359.1203
8003372,TL,Producto 8003372,2025-08-31,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26,3714820.07,3714820.07,0,0.0,0.0,0.0,,0,3714820.07,3714820.07,999.9,0.0,999.9,0.0,D,3714820.07
8003677-M,TL,Producto 8003677-M,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,12.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,12,197255.58,197255.58,0,0.0,0.0,0.0,,0,197255.58,197255.58,0.0,0.0,999.9,0.0,Muestra,0.0
8003692,TL,Producto 8003692,2025-08-31,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40,463713.0,463713.0,0,0.0,0.0,0.0,,0,463713.0,463713.0,999.9,0.0,999.9,0.0,D,463713.0
8003694-M,TL,Producto 8003694-M,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,12.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,12,161390.93,161390.93,0,0.0,0.0,0.0,,0,161390.93,161390.93,0.0,0.0,999.9,0.0,Muestra,0.0
8003835-M,TL,Producto 8003835-M,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,12.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,12,942826.5,942826.5,0,0.0,0.0,0.0,,0,942826.5,942826.5,0.0,0.0,999.9,0.0,Muestra,0.0
8003942-M,TL,Producto 8003942-M,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,6,739363.58,739363.58,0,0.0,0.0,0.0,,0,739363.58,739363.58,0.0,0.0,999.9,0.0,Muestra,0.0
8004094,TL,Producto 8004094,2025-08-31,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40,546833.0,546833.0,0,0.0,0.0,0.0,,0,546833.0,546833.0,999.9,0.0,999.9,0.0,D,546833.0
8004160-M,TL,Producto 8004160-M,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,150.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,150,7922984.34,7922984.34,0,0.0,0.0,0.0,,0,7922984.34,7922984.34,0.0,0.0,999.9,0.0,Muestra,0.0
8006652,TL,Producto 8006652,2025-08-31,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25,12454221.47,12454221.47,0,0.0,0.0,0.0,,0,12454221.47,12454221.47,999.9,0.0,999.9,0.0,D,12454221.47
80805139,TL,Producto 80805139,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,200.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,200,439615.19,439615.19,0,0.0,0.0,0.0,,0,439615.19,439615.19,0.0,0.0,999.9,0.0,Regular,0.0
80805656,TL,Producto 80805656,2025-08-31,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20,51500.0,51500.0,0,0.0,0.0,0.0,,0,51500.0,51500.0,999.9,0.0,999.9,0.0,D,51500.0
80805820,TL,Producto 80805820,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,200.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,200,923191.9,923191.9,0,0.0,0.0,0.0,,0,923191.9,923191.9,0.0,0.0,999.9,0.0,Regular,0.0
80806332,TL,Producto 80806332,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,140.0,0.0,140.0,0.0,0.0,0.0,0.0,1.0,140,235926.8198,235926.8198,0,0.0,0.0,0.0,,0,235926.8198,235926.8198,0.0,0.0,999.9,0.0,Regular,0.0
80806563-M,TL,Producto 80806563-M,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,2.0,0.0,2.0,0.0,0.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Muestra,0.0
80806798ST,TL,Producto 80806798ST,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,900.0,900.0,900.0,900.0,0.0,0.0,-900.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
80807739,TL,Producto 80807739,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,235926.8198,235926.8198,0,0.0,0.0,0.0,,0,235926.8198,235926.8198,0.0,0.0,999.9,0.0,Regular,0.0
80807802,TL,Producto 80807802,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,861645.7696,861645.7696,0,0.0,0.0,0.0,,0,861645.7696,861645.7696,0.0,0.0,999.9,0.0,Regular,0.0
80807997,TL,Producto 80807997,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,51288.44,51288.44,0,0.0,0.0,0.0,,0,51288.44,51288.44,0.0,0.0,999.9,0.0,Regular,0.0
80808005-OR,TL,Producto 80808005-OR,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,400.0,0.0,400.0,0.0,0.0,0.0,0.0,1.0,400,175846.072,175846.072,0,0.0,0.0,0.0,,0,175846.072,175846.072,0.0,0.0,999.9,0.0,Regular,0.0
80808521,TL,Producto 80808521,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,61546.1308,61546.1308,0,0.0,0.0,0.0,,0,61546.1308,61546.1308,0.0,0.0,999.9,0.0,Regular,0.0
80809958,TL,Producto 80809958,2025-08-31,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,400.0,400.0,400.0,400.0,,0.0,90,4137149.5803,4137149.5803,0,0.0,0.0,0.0,,0,4137149.5803,4137149.5803,999.9,0.0,999.9,0.0,C,2068574.79015
80809958-M,TL,Producto 80809958-M,2025-08-31,PZ,Acabados,PRODUCTOS TERMINADOS,80.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,80,2013938.12,2013938.12,0,0.0,0.0,0.0,,0,2013938.12,2013938.12,0.0,0.0,999.9,0.0,Muestra,0.0
80812311,TL,Producto 80812311,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,128221.1,128221.1,0,0.0,0.0,0.0,,0,128221.1,128221.1,0.0,0.0,999.9,0.0,Regular,0.0
80812702,TL,Producto 80812702,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,490.0,0.0,490.0,0.0,0.0,0.0,0.0,1.0,490,466724.7991,466724.7991,0,0.0,0.0,0.0,,0,466724.7991,466724.7991,0.0,0.0,999.9,0.0,Regular,0.0
80813122-M,TL,Producto 80813122-M,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,158528.53,158528.53,0,0.0,0.0,0.0,,0,158528.53,158528.53,999.9,0.0,999.9,0.0,Muestra,0.0
80813123-M,TL,Producto 80813123-M,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,42679.53,42679.53,0,0.0,0.0,0.0,,0,42679.53,42679.53,999.9,0.0,999.9,0.0,Muestra,0.0
80813202,TL,Producto 80813202,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,200.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,200,1699845.4,1699845.4,0,0.0,0.0,0.0,,0,1699845.4,1699845.4,0.0,0.0,999.9,0.0,Regular,0.0
80813203,TL,Producto 80813203,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,200.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,200,1069730.29,1069730.29,0,0.0,0.0,0.0,,0,1069730.29,1069730.29,0.0,0.0,999.9,0.0,Regular,0.0
80813301-M,TL,Producto 80813301-M,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,68725.41,68725.41,0,0.0,0.0,0.0,,0,68725.41,68725.41,999.9,0.0,999.9,0.0,Muestra,0.0
80813445,TL,Producto 80813445,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,87190.3403,87190.3403,0,0.0,0.0,0.0,,0,87190.3403,87190.3403,0.0,0.0,999.9,0.0,Regular,0.0
80813483,TL,Producto 80813483,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,194896.0699,194896.0699,0,0.0,0.0,0.0,,0,194896.0699,194896.0699,0.0,0.0,999.9,0.0,Regular,0.0
80813882,TL,Producto 80813882,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,30.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,30,162657.6201,162657.6201,0,0.0,0.0,0.0,,0,162657.6201,162657.6201,0.0,0.0,999.9,0.0,Regular,0.0
80814157,TL,Producto 80814157,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,2943956.3797,2943956.3797,0,0.0,0.0,0.0,,0,2943956.3797,2943956.3797,0.0,0.0,999.9,0.0,Regular,0.0
80814160,TL,Producto 80814160,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,70.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,70,871903.4597,871903.4597,0,0.0,0.0,0.0,,0,871903.4597,871903.4597,0.0,0.0,999.9,0.0,Regular,0.0
80814161,TL,Producto 80814161,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,140.0,0.0,140.0,0.0,0.0,0.0,0.0,1.0,140,92319.2004,92319.2004,0,0.0,0.0,0.0,,0,92319.2004,92319.2004,0.0,0.0,999.9,0.0,Regular,0.0
80814163,TL,Producto 80814163,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,184638.3812,184638.3812,0,0.0,0.0,0.0,,0,184638.3812,184638.3812,0.0,0.0,999.9,0.0,Regular,0.0
80814230,TL,Producto 80814230,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,40.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,40,1570891.6,1570891.6,0,0.0,0.0,0.0,,0,1570891.6,1570891.6,0.0,0.0,999.9,0.0,Regular,0.0
80814231,TL,Producto 80814231,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,30.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,30,1543049.3199,1543049.3199,0,0.0,0.0,0.0,,0,1543049.3199,1543049.3199,0.0,0.0,999.9,0.0,Regular,0.0
80814237,TL,Producto 80814237,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,102576.88,102576.88,0,0.0,0.0,0.0,,0,102576.88,102576.88,0.0,0.0,999.9,0.0,Regular,0.0
80814302,TL,Producto 80814302,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,140.0,0.0,140.0,0.0,0.0,0.0,0.0,1.0,140,123092.2504,123092.2504,0,0.0,0.0,0.0,,0,123092.2504,123092.2504,0.0,0.0,999.9,0.0,Regular,0.0
80814303,TL,Producto 80814303,2025-08-31,un,Acabados,PRODUCTOS TERMINADOS,280.0,0.0,280.0,0.0,0.0,0.0,0.0,1.0,280,184638.3812,184638.3812,0,0.0,0.0,0.0,,0,184638.3812,184638.3812,0.0,0.0,999.9,0.0,Regular,0.0
